rtt_mean,rtt_var,rssi_mean,rssi_var,gmm_mean_1,gmm_mean_2,gmm_var_1,gmm_var_2,gmm_weight_1,gmm_weight_2,label
0.915,0.697775,34.735,0.19477499999999995,0.6814301204612412,2.1579874745723897,0.45086700431461785,0.17640787503140298,0.8418145567536293,0.15818544324637077,1
0.995,0.674975,34.46,0.24839999999999993,-0.15184592270314673,1.178321159096366,0.1751568522946594,0.5110233774426372,0.13781814450584798,0.862181855494152,1
0.87,0.5930999999999998,34.49,0.24989999999999996,1.2556236021007487,-0.13623510755079543,0.23237733110268496,0.13382584145789175,0.7229434285055478,0.27705657149445223,1
0.935,0.710775,34.525,0.249375,-0.13563833723199345,1.1612319215671592,0.14942203372231183,0.5359998097553538,0.1744445290746661,0.8255554709253339,1
0.97,0.7391,34.54,0.24839999999999993,1.1539321306441266,-0.1694582054056082,0.571625112627489,0.26866492121223395,0.8610144523246579,0.13898554767534207,1
0.895,0.593975,34.75,0.1875,1.2404635471270506,-0.14815843636157502,0.26095314794678515,0.1510158950210384,0.7512184372458623,0.2487815627541376,1
0.895,0.6839750000000001,34.015,0.014775000000000003,1.1116948953442625,-0.16077600113388882,0.5049360837716882,0.21284602314593162,0.8297054212052982,0.17029457879470183,1
0.865,0.646775,34.76,0.18239999999999998,-0.16393937772191625,1.253919501274149,0.1733147509424837,0.274302372796839,0.2743005718238547,0.7256994281761453,1
0.915,0.547775,34.7,0.20999999999999996,-0.07643767953164987,1.2476726882284574,0.07154705748014357,0.26707723659810645,0.25124241628831423,0.7487575837116859,1
0.875,0.729375,34.86,0.1204,0.0,1.2319527015598453,1e-06,0.5871727283559346,0.28974545947087654,0.7102545405291234,1
0.995,0.704975,34.79,0.16589999999999996,1.277138797542843,-0.15100202334422969,0.4353025944043981,0.16369335319763953,0.8024432931147515,0.19755670688524857,1
0.895,0.6839750000000001,34.835,0.13777499999999995,1.8658513573628361,0.7222072839262706,0.52146670717151,0.515286137275523,0.15108959167208305,0.8489104083279169,1
