rtt_mean,rtt_var,rssi_mean,rssi_var,gmm_mean_1,gmm_mean_2,gmm_var_1,gmm_var_2,gmm_weight_1,gmm_weight_2,label
1.11,0.6579000000000002,34.0,0.0,1.9767860108943627,0.7525900472394682,0.4454495987711988,0.3079632443945382,0.29195485312128194,0.7080451468787181,1
0.82,0.5876,34.72,0.2016000000000001,1.199214921375015,-0.13207260352987013,0.2647929820384145,0.13057372822984478,0.7151517502561228,0.2848482497438772,1
0.98,0.8995999999999998,34.61,0.2379,1.2889685747682247,0.0,0.7849707572078275,1e-06,0.7602978219823696,0.23970217801763033,1
0.85,0.7274999999999998,34.87,0.11310000000000003,1.3020545040687597,-0.11745092169084166,0.37234948072687796,0.1142660655617116,0.6815408410102708,0.3184591589897292,1
0.86,0.6603999999999999,34.99,0.009900000000000003,1.2748424579593494,-0.12741486681599384,0.30347163565525737,0.12536043575776235,0.7041609620218511,0.295839037978149,1
0.92,0.6536,34.81,0.15390000000000004,0.7834659395753988,1.9049319265419309,0.4461931579817785,1.045235865973611,0.8782539443805041,0.121746055619496,1
0.96,0.8383999999999997,34.81,0.1539,1.3329023148262922,0.0,0.6670266629789141,1e-06,0.7202328252577983,0.2797671747422017,1
0.89,0.8179000000000002,34.0,0.0,1.2356111311513294,0.0,0.7084727855565497,1e-06,0.7202913421237206,0.27970865787627935,1
0.9,0.6500000000000001,34.84,0.13440000000000002,-0.14013025112913857,1.2734984719103648,0.14171400736188736,0.30453267981344706,0.2642125657345802,0.7357874342654198,1
0.86,0.6803999999999999,34.94,0.056400000000000006,1.9999999999999996,0.5752179657138266,1e-06,0.44461858274607524,0.19987761456358621,0.8001223854364138,1
0.9,0.8100000000000002,34.45,0.2475,0.0,1.2495155160462306,1e-06,0.6878399040429369,0.27972082903954854,0.7202791709604515,1
0.98,0.5596,34.97,0.029100000000000015,0.6924907282435288,1.9999999999999998,0.34141544035944443,1e-06,0.7801091908356113,0.21989080916438875,1
0.86,0.7003999999999999,35.0,0.0,1.0650426238220232,-0.13185512499057161,0.5674430072413572,0.15641111482074552,0.828688270133819,0.17131172986618112,1
0.85,0.6275,34.93,0.06509999999999999,-0.9999999999999992,0.9071280202303055,1e-06,0.5379277587404012,0.029955000201510807,0.9700449997984891,1
0.99,0.8698999999999998,34.2,0.15999999999999995,1.1603275986009158,-0.1441849427491932,0.7232170211774895,0.3670882801960516,0.8694319960890268,0.13056800391097328,1
0.8,0.8200000000000002,35.0,0.0,1.8936061651208886,0.6513706717186268,1.032999263917865,0.6064203020691412,0.11964666045268366,0.8803533395473164,1
0.96,0.9984000000000001,34.74,0.19239999999999996,1.3145372986756907,0.0,0.9010672877417996,1e-06,0.7302949874203922,0.26970501257960783,1
1.0,0.58,34.65,0.22750000000000004,2.0917475579393283,0.7333597680368089,0.08641372984670982,0.33835021598825055,0.19629168779728565,0.8037083122027143,1
0.97,0.6690999999999999,34.87,0.11310000000000002,0.8726614055419035,1.6577263704250331,0.45511331463690796,1.641078312351072,0.8760120514706868,0.12398794852931318,1
0.84,0.7544000000000003,34.92,0.0736,1.9999999999999996,0.568194751933988,1e-06,0.5419959565577168,0.18983395153296734,0.8101660484670327,1
0.87,0.5930999999999998,34.81,0.15390000000000004,1.9999999999999996,0.5876312030167017,1e-06,0.3424982577316385,0.19992568342377356,0.8000743165762264,1
0.95,0.8275,34.68,0.2176,1.2495042108985817,0.0,0.7141531583725513,1e-06,0.7603015593815463,0.23969844061845363,1
0.97,0.7491,34.42,0.24359999999999998,3.5148320366578374,0.9235647683671943,0.3040178144206132,0.636896281350016,0.017919892787993566,0.9820801072120063,1
0.97,0.8090999999999999,34.6,0.24000000000000005,1.3283532958764706,0.0,0.6319921994617709,1e-06,0.73022741992745,0.26977258007255,1
0.95,0.8875,34.69,0.2139,0.761936632508099,1.8102041733163083,0.6034082889078042,1.2852204675472068,0.8205960213678798,0.1794039786321203,1
0.87,0.6731,34.38,0.23559999999999992,1.2358194984917035,-0.1361371013278897,0.36542834977419175,0.13893661544366706,0.7333592778810882,0.26664072211891177,1
0.97,0.6890999999999999,34.58,0.24359999999999998,0.0,1.310490550621483,1e-06,0.48478005025037596,0.25981915738347755,0.7401808426165224,1
0.98,0.5795999999999999,34.72,0.2016000000000001,0.8835042346354174,1.5005730276163318,0.45677112015411875,0.921011303460315,0.8436223538409152,0.15637764615908478,1
0.86,0.6204,34.39,0.23789999999999994,1.9999999999999996,0.575150327282022,1e-06,0.36955122736469714,0.19991559683247995,0.80008440316752,1
0.95,0.7075000000000001,34.33,0.2211,1.319120640108017,0.0,0.4954840848135488,1e-06,0.7201767382869608,0.2798232617130392,1
