rtt_mean,rtt_var,rssi_mean,rssi_var,gmm_mean_1,gmm_mean_2,gmm_var_1,gmm_var_2,gmm_weight_1,gmm_weight_2,label
1.05,0.5375,31.995,0.0049749999999999985,2.9999999999999987,1.0000354324135379,1e-06,0.45134591984753963,0.024982726392377436,0.9750172736076226,1
1.115,0.6917750000000001,31.955,0.042975000000000006,0.7415092405369973,2.032698381793559,0.3036330723337143,0.46055381266976403,0.7107389246632528,0.28926107533674716,1
1.11,0.6579,32.0,0.0,0.8165539411278296,2.049837155836372,0.37321409274729095,0.4105993108318763,0.7620610940192521,0.23793890598074788,1
1.07,0.6350999999999999,32.0,0.0,1.9539018085397006,0.7540493783014267,0.4788411939944234,0.31186193227537085,0.26332456703515617,0.7366754329648438,1
1.145,0.603975,32.0,0.0,2.1149638140010536,0.7421271961326263,0.10985515497374271,0.25612970665064794,0.2934601238222387,0.7065398761777614,1
1.1,0.6,31.985,0.014775000000000003,2.0963815005866784,0.752140277396471,0.24209037683458517,0.25734846009199425,0.25877775253609336,0.7412222474639066,1
1.145,0.543975,32.0,0.0,1.3877554527265827,0.0,0.3224208381942848,1e-06,0.8250733209157055,0.17492667908429457,1
1.075,0.629375,31.94,0.0564,3.4569033296289278,1.0253912197036794,0.30486200890059184,0.5155104226883215,0.020402440149823623,0.9795975598501764,1
1.14,0.6404,32.0,0.0,2.032053087620033,0.8351928956135234,0.35789956409688145,0.37211789639391757,0.2546722720182338,0.7453277279817663,1
1.1,0.57,32.0,0.0,2.088440757653526,0.7184561741070199,0.08269846587274653,0.23539342562481871,0.2785022769418849,0.7214977230581151,1
1.025,0.5743750000000001,32.0,0.0,1.3310016600609684,0.0,0.3385601639384338,1e-06,0.7700967104376482,0.22990328956235184,1
1.085,0.6277750000000001,32.0,0.0,1.356018217406556,0.0,0.4170800018208403,1e-06,0.8001367430557904,0.19986325694420964,1
1.13,0.5730999999999999,32.0,0.0,1.394926903658014,0.0,0.3379098199708238,1e-06,0.8100782894334625,0.18992171056653748,1
1.015,0.564775,32.0,0.0,0.746508139145496,2.057747945388845,0.29854754717872956,0.23144088226893553,0.795238171098754,0.20476182890124595,1
1.09,0.6219,32.0,0.0,0.7423363380997312,2.104777729691393,0.26664298280868937,0.27627032379365163,0.7448230330890692,0.2551769669109309,1
1.085,0.487775,32.0,0.0,2.0584710649695896,0.7741968367366401,0.05520187042162931,0.2267288078459296,0.2420068521432503,0.7579931478567498,1
1.05,0.6275,32.0,0.0,0.748445888273813,2.0630894407929845,0.32092510465680796,0.32560992784673454,0.7706191072490047,0.2293808927509953,1
0.98,0.5896,32.0,0.0,0.6925314405813506,2.0,0.3799129973595638,1e-06,0.78013348210341,0.21986651789658995,1
1.01,0.5298999999999999,32.0,0.0,1.2964502186662616,-0.0671650550584768,0.2634359007379892,0.06307545441137356,0.7899332574327813,0.21006674256721872,1
1.075,0.7893750000000002,32.0,0.0,1.40490051874304,0.0,0.5681453082078266,1e-06,0.7651787337667143,0.23482126623328567,1
1.045,0.5929749999999998,32.0,0.0,0.7102851903005246,2.1209979007596784,0.26899130045954284,0.11655621470094565,0.7627335408422514,0.2372664591577486,1
1.12,0.7056,31.985,0.014775000000000003,2.152401239338612,0.7200537116387202,0.32635943914229065,0.27965491701438033,0.27922433671074615,0.7207756632892539,1
1.16,0.6044,32.0,0.0,0.0,1.4144718923255026,1e-06,0.37704629171312065,0.1799059378317733,0.8200940621682267,1
1.07,0.4951,32.0,0.0,2.059551532303039,0.7636588109133932,0.056181366274228824,0.23399457148897998,0.23639394220696183,0.7636060577930381,1
1.035,0.5937749999999999,32.0,0.0,1.370726194551163,0.0,0.3261919690666367,1e-06,0.7550742111110714,0.24492578888892866,1
1.145,0.6939749999999999,32.0,0.0,0.0,1.4400389840216477,1e-06,0.4479290414965062,0.2048826367170159,0.795117363282984,1
1.135,0.6867750000000001,32.0,0.0,1.0574179947371785,3.1069403677243272,0.5507749433846241,0.10204651459528248,0.9621462998963278,0.03785370010367216,1
1.13,0.5630999999999999,32.0,0.0,0.7746427841110658,2.096532751856791,0.22991203705173238,0.19168858084308174,0.7311748900742926,0.2688251099257074,1
1.18,0.5976,32.0,0.0,2.1571988887428177,0.7736897434290807,0.15853897765541713,0.21802497074272606,0.29368093297191694,0.706319067028083,1
1.05,0.8075,32.0,0.0,1.3632486047795418,0.0,0.6213683702608462,1e-06,0.7702190167799956,0.2297809832200044,1
1.045,0.6029749999999999,32.0,0.0,2.0856023670553974,0.7203998921289104,0.24346339242131412,0.271975628458914,0.23776700806857973,0.7622329919314202,1
1.08,0.5336,32.0,0.0,1.3583829000334908,0.0,0.2929922025048762,1e-06,0.7950630120368659,0.20493698796313414,1
1.15,0.5875,32.0,0.0,2.150582067423331,0.765290357161616,0.15074478856319265,0.2224925024349305,0.2777102035539531,0.7222897964460469,1
1.05,0.6875,32.0,0.0,0.9872659098458486,3.1504436206656723,0.5678247220051423,0.15083271634393816,0.9709991047705574,0.029000895229442634,1
1.12,0.6656,32.0,0.0,0.7730599743261437,2.09969795282551,0.31712562211614925,0.3499300072576207,0.7384817626988943,0.26151823730110557,1
1.14,0.6404,32.0,0.0,0.7896497142037184,1.9977603984753234,0.2895111641169979,0.46321287361185315,0.7100015003943841,0.2899984996056159,1
1.105,0.6939750000000001,31.98,0.019599999999999996,0.0,1.4255944855958722,1e-06,0.4382817607527544,0.22488476830903958,0.7751152316909604,1
1.06,0.7463999999999998,32.0,0.0,1.3763038057378338,0.0,0.5337964916037701,1e-06,0.770178790163074,0.2298212098369259,1
1.15,0.7575,32.0,0.0,2.1622276685175525,0.7318360336054898,0.35937178851394713,0.3238349393758742,0.2923422901730116,0.7076577098269883,1
1.025,0.6243750000000001,32.0,0.0,2.059793643043511,0.7424872241827013,0.3575238634665009,0.3250743792866083,0.214462460496937,0.785537539503063,1
0.695,0.761975,41.0,0.0,-0.22161640550265477,1.2281374048099907,0.2455720576131017,0.2894173113226378,0.36774340651328713,0.6322565934867129,2
0.735,0.9147749999999999,41.99,0.019899999999999994,-0.19828602205377896,1.0826843206478638,0.36267408745388874,0.6750815280427239,0.2714226153859088,0.7285773846140912,2
0.62,0.7656000000000001,41.0,0.0,1.0073846802765758,-0.21247398279055602,0.49347318286389263,0.33489205391791044,0.6824347836309484,0.31756521636905155,2
0.65,0.8075,41.795,0.16297499999999998,0.4395745917140207,1.9999999999999998,0.6050134146511836,1e-06,0.8651486913962027,0.1348513086037974,2
0.675,0.859375,41.865,0.116775,1.1900570356699078,-0.19240437527692408,0.49927616994297197,0.26666482506180406,0.6274347829230534,0.3725652170769465,2
0.67,1.0411,42.0,0.0,1.1426206325011679,-0.36281583021445507,0.6520748421769305,0.33639957509390755,0.6860574031476447,0.3139425968523553,2
