rtt_mean,rtt_var,rssi_mean,rssi_var,gmm_mean_1,gmm_mean_2,gmm_var_1,gmm_var_2,gmm_weight_1,gmm_weight_2,label
0.75,0.5875,34.75,0.1875,0.5295392945575705,1.9999999999999984,0.3669387271107316,1e-06,0.8500737186471791,0.14992628135282093,1
0.85,0.8275,34.7,0.20999999999999996,1.321297757586301,-0.3145976450723441,0.27785773515876144,0.2805339319453713,0.7119022665994712,0.2880977334005287,1
1.15,0.5275000000000001,35.0,0.0,1.0526496115450115,2.999999999999993,0.36568369939350526,1e-06,0.9500087970649054,0.04999120293509458,1
1.1,1.7900000000000003,34.95,0.0475,0.8421052631581538,5.999999999999987,0.5540176204999231,1e-06,0.9500000000000476,0.04999999999995241,1
0.9,0.6900000000000002,34.5,0.25,0.5334758215017786,1.9999999999999993,0.38239505128613566,1e-06,0.7500728703473839,0.2499271296526162,1
0.8,0.6599999999999999,34.95,0.0475,1.1781792361266503,-0.3955791053376871,0.18495280079111243,0.2802698924674145,0.7596967551099586,0.2403032448900415,1
0.75,0.4875,34.7,0.20999999999999996,1.1357600468207913,-0.15754623733669976,0.1308214979903919,0.15289655661026585,0.7017256843593778,0.2982743156406222,1
1.15,1.2275,34.0,0.0,1.2725463518013664,0.9999999999999998,2.196939084464488,1e-06,0.5503650993990219,0.449634900600978,1
0.75,0.5875,35.0,0.0,0.842042495720434,-0.9999999999999978,0.44885479217693974,1e-06,0.9500323711671831,0.0499676288328169,1
0.95,0.7474999999999998,34.5,0.25,-0.555605946255854,1.2739166575395653,0.2650506230456748,0.25868271780643465,0.17704982538482286,0.822950174615177,1
1.0,0.5,34.7,0.20999999999999996,0.6667185373475959,1.9999999999999993,0.22228373532607226,1e-06,0.7500291783931502,0.2499708216068499,1
1.15,0.5275000000000001,34.6,0.24000000000000007,2.188434203062169,0.8193780229561111,0.19013790709692557,0.18227232094352094,0.2414962817802528,0.7585037182197472,1
0.9,0.79,34.8,0.15999999999999998,0.5335873466102135,1.999999999999999,0.5158397543233921,1e-06,0.7501299156531551,0.24987008434684502,1
1.1,0.89,34.7,0.20999999999999996,0.9473686455740454,3.999999999999991,0.4709157781691411,1e-06,0.9500000698726175,0.04999993012738249,1
0.9,0.39,34.9,0.08999999999999998,0.0,1.1999666342243684,1e-06,0.16003658904739845,0.24997914581038355,0.7500208541896165,1
1.05,0.5475,35.0,0.0,0.7828415622066268,2.241382134730866,0.22539676062939062,0.2462325103763552,0.8168316721344184,0.18316832786558154,1
0.9,0.5900000000000001,34.85,0.12749999999999997,0.5333724174359503,1.9999999999999993,0.2489405782580492,1e-06,0.7500199867214494,0.24998001327855063,1
